zone_name,time_15min,people_count,temperature,humidity,rain,wind_speed,date,hour,minute,day_of_week,is_weekend,is_public_holiday,holiday_name,before_holiday,after_holiday,above_2000,is_event_day,event_name,day_category,lag_1,lag_4,lag_96,lag_672,rolling_mean_1h,rolling_mean_4h,rolling_std_1h,is_sunday,hour_weekend,hour_holiday,hour_sin,hour_cos,rain_weekend,temp_weekend,is_school_holiday,day_name
New Rathaus West (also Maxplatz),2023-09-12 10:30:00,4,25.5,62,0.0,3.5,2023-09-12,10,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,14.0,3.0,1.0,1.0,14.0,0.0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-09-12 10:45:00,6,25.5,62,0.0,3.5,2023-09-12,10,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,4.0,2.0,4.0,4.0,4.0,0.0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-09-12 11:00:00,5,26.7,57,0.0,3.7,2023-09-12,11,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,5.0,3.0,2.0,6.0,5.0,0.0,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-09-12 11:15:00,4,26.7,57,0.0,3.7,2023-09-12,11,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,1.0,5.0,3.0,4.75,1.0,0.9574271077563381,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-09-12 12:30:00,2,28.5,46,0.0,2.5,2023-09-12,12,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,4.0,5.0,92.0,4.25,4.0,1.707825127659933,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-09-12 12:45:00,9,28.5,46,0.0,2.5,2023-09-12,12,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,6.0,1.0,16.0,5.0,6.0,2.943920288775949,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-09-12 13:00:00,3,29.0,43,0.0,1.3,2023-09-12,13,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,5.0,1.0,16.0,4.5,5.0,3.1091263510296048,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-09-12 13:15:00,4,29.0,43,0.0,1.3,2023-09-12,13,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,4.0,2.0,6.0,4.5,4.0,3.1091263510296048,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Tue
New Rathaus West (also Maxplatz),2023-09-13 11:00:00,4,21.6,68,0.1,13.1,2023-09-13,11,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,2.0,3.0,6.0,5.0,2.0,2.70801280154532,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-09-13 11:15:00,8,21.6,68,0.1,13.1,2023-09-13,11,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,9.0,5.0,5.0,4.75,9.0,2.217355782608345,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-09-13 11:30:00,4,21.6,68,0.1,13.1,2023-09-13,11,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,3.0,4.0,15.0,5.0,3.0,2.0,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-09-13 11:45:00,2,21.6,68,0.1,13.1,2023-09-13,11,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,4.0,6.0,14.0,4.5,4.0,2.516611478423583,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-09-13 12:00:00,6,21.5,70,0.1,9.9,2023-09-13,12,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,4.0,2.0,22.0,5.0,4.0,2.581988897471611,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-09-13 12:15:00,8,21.5,70,0.1,9.9,2023-09-13,12,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,8.0,12.0,7.0,5.0,8.0,2.581988897471611,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-09-13 12:30:00,5,21.5,70,0.1,9.9,2023-09-13,12,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,4.0,16.0,4.0,5.25,4.0,2.5,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Wed
New Rathaus West (also Maxplatz),2023-09-14 10:15:00,2,18.7,63,0.0,4.0,2023-09-14,10,15,3,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,2.0,16.0,2.0,5.25,4.75,2.5,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Thu
New Rathaus West (also Maxplatz),2023-09-14 10:30:00,3,18.7,63,0.0,4.0,2023-09-14,10,30,3,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,6.0,2.0,5.0,4.5,4.6875,2.6457513110645907,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Thu
New Rathaus West (also Maxplatz),2023-09-14 11:15:00,2,19.8,58,0.0,3.8,2023-09-14,11,15,3,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,8.0,2.0,4.0,3.0,4.4375,1.4142135623730947,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Thu
New Rathaus West (also Maxplatz),2023-09-14 12:00:00,10,18.3,64,0.0,2.4,2023-09-14,12,0,3,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,5.0,7.0,2.0,4.25,4.75,3.862210075418822,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Thu
New Rathaus West (also Maxplatz),2023-09-14 12:15:00,5,18.3,64,0.0,2.4,2023-09-14,12,15,3,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,10.0,2.0,14.0,4.0,5.0,4.8125,3.5590260840104366,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Thu
New Rathaus West (also Maxplatz),2023-09-15 09:15:00,8,19.0,67,0.0,7.1,2023-09-15,9,15,4,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,3.0,3.0,2.0,6.25,5.1875,3.4999999999999996,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Fri
New Rathaus West (also Maxplatz),2023-09-15 09:30:00,2,19.0,67,0.0,7.1,2023-09-15,9,30,4,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,2.0,3.0,2.0,6.25,4.75,3.4999999999999996,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Fri
New Rathaus West (also Maxplatz),2023-09-15 09:45:00,1,19.0,67,0.0,7.1,2023-09-15,9,45,4,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,10.0,5.0,6.0,4.0,4.625,3.162277660168379,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Fri
New Rathaus West (also Maxplatz),2023-09-15 10:00:00,21,20.8,62,0.0,7.1,2023-09-15,10,0,4,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,5.0,9.0,2.0,8.0,5.6875,9.201449161228174,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Fri
New Rathaus West (also Maxplatz),2023-09-15 10:15:00,1,20.8,62,0.0,7.1,2023-09-15,10,15,4,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,21.0,8.0,6.0,3.0,6.25,5.5,9.844626283748239,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Fri
New Rathaus West (also Maxplatz),2023-09-15 10:30:00,1,20.8,62,0.0,7.1,2023-09-15,10,30,4,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,2.0,3.0,1.0,6.0,5.0625,10.0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Fri
New Rathaus West (also Maxplatz),2023-09-15 12:30:00,1,23.0,56,0.0,8.9,2023-09-15,12,30,4,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,43.0,1.0,6.0,4.875,10.0,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Fri
New Rathaus West (also Maxplatz),2023-09-15 13:00:00,1,23.5,51,0.0,7.1,2023-09-15,13,0,4,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,21.0,6.0,3.0,1.0,4.8125,0.0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Fri
New Rathaus West (also Maxplatz),2023-09-15 13:30:00,1,23.5,51,0.0,7.1,2023-09-15,13,30,4,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,4.0,1.0,1.0,4.5,0.0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Fri
New Rathaus West (also Maxplatz),2023-09-15 14:00:00,1,23.6,50,0.0,7.1,2023-09-15,14,0,4,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,5.0,1.0,1.0,4.0625,0.0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Fri
New Rathaus West (also Maxplatz),2023-09-15 16:00:00,1,22.6,52,0.0,8.4,2023-09-15,16,0,4,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,2.0,1.0,1.0,3.8125,0.0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Fri
New Rathaus West (also Maxplatz),2023-09-15 16:15:00,1,22.6,52,0.0,8.4,2023-09-15,16,15,4,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,5.0,1.0,1.0,3.75,0.0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Fri
New Rathaus West (also Maxplatz),2023-09-15 17:15:00,1,20.2,60,0.0,7.6,2023-09-15,17,15,4,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,1.0,1.0,1.0,3.625,0.0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Fri
New Rathaus West (also Maxplatz),2023-09-15 18:30:00,1,18.2,64,0.0,9.4,2023-09-15,18,30,4,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,1.0,1.0,1.0,3.5625,0.0,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0,Fri
New Rathaus West (also Maxplatz),2023-09-16 01:45:00,1,13.2,81,0.0,6.7,2023-09-16,1,45,5,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0,1,0,0.25881904510252074,0.9659258262890683,0.0,13.2,0,Sat
New Rathaus West (also Maxplatz),2023-09-16 07:15:00,2,15.6,79,0.0,4.3,2023-09-16,7,15,5,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,1.0,1.0,1.0,1.0,1.25,2.8125,0.5,0,7,0,0.9659258262890683,-0.25881904510252063,0.0,15.6,0,Sat
New Rathaus West (also Maxplatz),2023-09-16 07:45:00,2,15.6,79,0.0,4.3,2023-09-16,7,45,5,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,2.0,1.0,1.0,1.0,1.5,2.4375,0.5773502691896257,0,7,0,0.9659258262890683,-0.25881904510252063,0.0,15.6,0,Sat
New Rathaus West (also Maxplatz),2023-09-16 09:45:00,2,20.1,67,0.0,5.5,2023-09-16,9,45,5,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,2.0,1.0,1.0,1.0,1.75,2.4375,0.5,0,9,0,0.7071067811865476,-0.7071067811865475,0.0,20.1,0,Sat
New Rathaus West (also Maxplatz),2023-09-16 15:00:00,1,25.4,48,0.0,1.8,2023-09-16,15,0,5,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,2.0,1.0,1.0,1.0,1.75,2.4375,0.5,0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,25.4,0,Sat
New Rathaus West (also Maxplatz),2023-09-16 20:15:00,1,18.5,78,0.0,5.1,2023-09-16,20,15,5,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,1.0,2.0,1.0,1.0,1.5,1.1875,0.5773502691896257,0,20,0,-0.8660254037844386,0.5000000000000001,0.0,18.5,0,Sat
New Rathaus West (also Maxplatz),2023-09-16 20:30:00,1,18.5,78,0.0,5.1,2023-09-16,20,30,5,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,1.0,2.0,1.0,3.0,1.25,1.1875,0.5,0,20,0,-0.8660254037844386,0.5000000000000001,0.0,18.5,0,Sat
New Rathaus West (also Maxplatz),2023-09-17 08:15:00,1,19.7,75,0.0,7.0,2023-09-17,8,15,6,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,1.0,2.0,1.0,7.0,1.0,1.1875,0.0,1,8,0,0.8660254037844387,-0.4999999999999998,0.0,19.7,0,Sun
New Rathaus West (also Maxplatz),2023-09-17 14:45:00,1,27.0,48,0.0,9.4,2023-09-17,14,45,6,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,1.0,1.0,5.0,14.0,1.0,1.1875,0.0,1,14,0,-0.4999999999999997,-0.8660254037844388,0.0,27.0,0,Sun
New Rathaus West (also Maxplatz),2023-09-17 17:00:00,1,23.1,73,0.0,3.1,2023-09-17,17,0,6,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,1.0,1.0,1.0,11.0,1.0,1.1875,0.0,1,17,0,-0.9659258262890683,-0.25881904510252063,0.0,23.1,0,Sun
New Rathaus West (also Maxplatz),2023-09-17 19:00:00,1,19.8,80,0.0,5.5,2023-09-17,19,0,6,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,1.0,1.0,1.0,4.0,1.0,1.1875,0.0,1,19,0,-0.9659258262890684,0.2588190451025203,0.0,19.8,0,Sun
New Rathaus West (also Maxplatz),2023-09-18 05:30:00,5,16.6,84,0.0,12.4,2023-09-18,5,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,2.0,4.0,2.0,1.4375,2.0,0,0,0,0.9659258262890683,0.25881904510252074,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 05:45:00,8,16.6,84,0.0,12.4,2023-09-18,5,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,1.0,1.0,9.0,3.75,1.875,3.4034296427770228,0,0,0,0.9659258262890683,0.25881904510252074,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 06:00:00,4,17.4,81,0.0,7.3,2023-09-18,6,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,1.0,2.0,11.0,4.5,2.0625,2.8867513459481287,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 06:15:00,6,17.4,81,0.0,7.3,2023-09-18,6,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,1.0,2.0,2.0,5.75,2.375,1.7078251276599326,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 06:30:00,2,17.4,81,0.0,7.3,2023-09-18,6,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,5.0,1.0,5.0,5.0,2.4375,2.5819888974716108,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 06:45:00,3,17.4,81,0.0,7.3,2023-09-18,6,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,8.0,3.0,10.0,3.75,2.5625,1.7078251276599323,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 07:00:00,8,18.8,78,0.0,7.2,2023-09-18,7,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,4.0,2.0,2.0,4.75,2.9375,2.7537852736430506,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 07:15:00,11,18.8,78,0.0,7.2,2023-09-18,7,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,6.0,6.0,5.0,6.0,3.5,4.242640687119285,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 07:30:00,10,18.8,78,0.0,7.2,2023-09-18,7,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,11.0,2.0,6.0,4.0,8.0,4.0,3.5590260840104366,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 07:45:00,2,18.8,78,0.0,7.2,2023-09-18,7,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,10.0,3.0,2.0,10.0,7.75,4.0625,4.031128874149275,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 08:00:00,3,20.2,75,0.0,7.3,2023-09-18,8,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,8.0,1.0,13.0,6.5,4.1875,4.654746681256314,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 08:15:00,4,20.2,75,0.0,7.3,2023-09-18,8,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,11.0,6.0,10.0,4.75,4.375,3.593976442141304,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 08:30:00,7,20.2,75,0.0,7.3,2023-09-18,8,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,10.0,3.0,9.0,4.0,4.75,2.160246899469287,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 08:45:00,15,20.2,75,0.0,7.3,2023-09-18,8,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,2.0,2.0,3.0,7.25,5.625,5.439056290693573,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 09:00:00,8,22.0,70,0.0,3.5,2023-09-18,9,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,15.0,3.0,3.0,6.0,8.5,6.0625,4.654746681256314,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 09:15:00,1,22.0,70,0.0,3.5,2023-09-18,9,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,4.0,2.0,15.0,7.75,6.0625,5.737304826019502,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 09:30:00,4,22.0,70,0.0,3.5,2023-09-18,9,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,7.0,4.0,12.0,7.0,6.0,6.0553007081949835,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 09:45:00,9,22.0,70,0.0,3.5,2023-09-18,9,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,15.0,8.0,5.0,5.5,6.0625,3.696845502136472,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 10:00:00,7,23.1,66,0.0,9.0,2023-09-18,10,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,8.0,1.0,8.0,5.25,6.25,3.5000000000000004,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 10:15:00,3,23.1,66,0.0,9.0,2023-09-18,10,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,1.0,1.0,12.0,5.75,6.0625,2.7537852736430515,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 10:30:00,3,23.1,66,0.0,9.0,2023-09-18,10,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,4.0,2.0,7.0,5.5,6.125,3.0000000000000004,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 10:45:00,4,23.1,66,0.0,9.0,2023-09-18,10,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,9.0,1.0,4.0,4.25,6.1875,1.8929694486000916,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 11:00:00,5,23.5,62,0.0,11.1,2023-09-18,11,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,7.0,1.0,4.0,3.75,6.0,0.9574271077563392,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 11:15:00,11,23.5,62,0.0,11.1,2023-09-18,11,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,3.0,2.0,2.0,5.75,6.0,3.5939764421413045,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 11:30:00,2,23.5,62,0.0,11.1,2023-09-18,11,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,11.0,3.0,8.0,4.0,5.5,5.5,3.872983346207417,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 11:45:00,4,23.5,62,0.0,11.1,2023-09-18,11,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,4.0,1.0,2.0,5.5,5.625,3.872983346207417,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 12:00:00,3,21.4,68,0.0,13.5,2023-09-18,12,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,5.0,1.0,10.0,5.0,5.625,4.08248290463863,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 12:15:00,3,21.4,68,0.0,13.5,2023-09-18,12,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,11.0,1.0,5.0,3.0,5.5625,0.8164965809277275,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 12:30:00,2,21.4,68,0.0,13.5,2023-09-18,12,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,2.0,1.0,2.0,3.0,5.25,0.8164965809277275,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 12:45:00,5,21.4,68,0.0,13.5,2023-09-18,12,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,4.0,2.0,5.0,3.25,4.625,1.2583057392117925,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 13:00:00,4,19.8,80,0.9,10.2,2023-09-18,13,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,3.0,2.0,6.0,3.5,4.375,1.2909944487358065,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 13:15:00,2,19.8,80,0.9,10.2,2023-09-18,13,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,3.0,2.0,8.0,3.25,4.4375,1.5000000000000007,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 13:30:00,2,19.8,80,0.9,10.2,2023-09-18,13,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,2.0,2.0,12.0,3.25,4.3125,1.5000000000000007,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 13:45:00,2,19.8,80,0.9,10.2,2023-09-18,13,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,5.0,2.0,1.0,2.5,3.875,1.0000000000000009,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 14:00:00,2,19.0,88,0.7,11.9,2023-09-18,14,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,4.0,2.0,2.0,2.0,3.5625,0.0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 14:15:00,2,19.0,88,0.7,11.9,2023-09-18,14,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,2.0,2.0,1.0,2.0,3.5,0.0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 14:30:00,1,19.0,88,0.7,11.9,2023-09-18,14,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,2.0,2.0,3.0,1.75,3.375,0.500000000000002,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 14:45:00,1,19.0,88,0.7,11.9,2023-09-18,14,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,2.0,1.0,1.0,1.5,3.1875,0.5773502691896276,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 15:00:00,5,18.4,90,0.6,11.2,2023-09-18,15,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,2.0,2.0,5.0,2.25,3.1875,1.8929694486000919,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 15:15:00,1,18.4,90,0.6,11.2,2023-09-18,15,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,2.0,14.0,1.0,2.0,2.5625,2.0000000000000004,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 15:30:00,2,18.4,90,0.6,11.2,2023-09-18,15,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,3.0,2.0,2.25,2.5625,1.8929694486000919,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Mon
New Rathaus West (also Maxplatz),2023-09-18 15:45:00,3,18.4,90,0.6,11.2,2023-09-18,15,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,1.0,3.0,2.0,2.75,2.5,1.7078251276599339,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Mon
